timestamp,player_x,player_y
2025-05-09 09:47:42,611.1163994525871,394.1003355177447
2025-05-09 09:47:47,690.4168887636229,214.96081979225232
2025-05-09 09:47:52,613.3875294794568,487.40000000000003
2025-05-09 09:47:57,615.7625294794568,518.0
2025-05-09 09:48:02,675.7201618502121,281.66517982011976
2025-05-09 09:48:07,857.7593265062335,501.6121124436231
2025-05-09 09:48:12,392.51879761458486,268.10340008637326
2025-05-09 09:48:17,892.8529750505444,570.0
2025-05-09 09:48:22,936.7544562650778,570.0
2025-05-09 09:48:27,658.8388890304057,441.44149729027674
2025-05-09 09:48:32,1014.9234015948658,527.2998932874751
2025-05-09 09:48:37,771.0950125245281,570.0
2025-05-09 09:50:08,640.0,570.0
2025-05-09 09:50:10,640.0,570.0
2025-05-09 09:50:58,640.0,570.0
2025-05-09 09:50:58,640.0,570.0
2025-05-09 09:51:16,640.0,570.0
2025-05-09 09:51:18,372.0,438.00000000000006
2025-05-09 09:51:23,532.1124714011178,338.5888321966926
2025-05-09 10:37:37,640.0,570.0
2025-05-09 10:37:40,640.0,570.0
2025-05-09 10:39:44,640.0,570.0
2025-05-09 10:41:25,640.0,570.0
2025-05-09 10:41:29,694.0,441.00000000000006
2025-05-09 10:41:36,485.54917489034995,493.55672939121206
2025-05-09 10:41:39,611.1800446800966,570.0
2025-05-09 10:41:44,963.4552939989559,241.34741818548304
2025-05-09 10:41:49,980.4703525902596,570.0
2025-05-09 10:41:54,653.3024969200894,478.80000000000007
2025-05-09 10:41:59,626.2656089295328,480.83933533194204
2025-05-09 10:42:04,546.0773669976974,538.9113506008903
2025-05-09 10:42:08,764.5602705986529,570.0
2025-05-09 10:42:13,857.696987938818,518.0
2025-05-09 10:42:18,889.7884025819792,542.4
2025-05-09 10:42:23,804.3146726206428,437.4000000000001
2025-05-09 10:42:28,620.270455658816,471.00000000000006
2025-05-09 10:42:33,741.1400076065306,507.0
2025-05-09 10:42:38,603.969909591351,518.0
2025-05-09 10:42:43,730.4965381639518,438.00000000000006
2025-05-09 10:42:48,703.4537283531575,570.0
2025-05-09 10:42:53,684.4708499849908,444.00000000000006
2025-05-09 10:42:58,547.2117449201943,529.8
2025-05-09 10:43:03,629.8794171703765,436.80000000000007
2025-05-09 10:43:08,548.9384600426554,447.80000000000007
2025-05-09 10:43:13,672.6979659177325,464.00000000000006
2025-05-09 10:43:18,920.5357055135769,478.80000000000007
2025-05-09 10:43:23,838.5357062288326,518.0
2025-05-09 10:44:58,640.0,570.0
2025-05-09 10:45:07,640.0,570.0
2025-05-09 10:45:42,640.0,570.0
2025-05-09 10:45:43,640.0,570.0
2025-05-09 10:46:09,640.0,570.0
2025-05-09 10:46:28,640.0,570.0
2025-05-09 10:46:30,580.015625,570.0
2025-05-09 10:46:35,457.4284868595117,152.086273635117
2025-05-09 10:48:12,640.0,570.0
2025-05-09 10:48:17,709.647491724228,129.10800241870987
2025-05-09 10:48:22,277.76779391039025,409.1695741172214
2025-05-09 10:48:28,753.5563159148383,297.393372268534
2025-05-09 10:48:32,527.5412825529899,192.98010565271005
2025-05-09 10:48:37,582.0536090856012,438.00000000000006
2025-05-09 10:48:42,880.2583545402862,457.80000000000007
2025-05-09 10:48:47,582.0727580386563,376.24565776425806
2025-05-09 10:48:52,545.9344836998713,570.0
2025-05-09 10:48:57,388.9122587764765,303.4296158766667
2025-05-09 10:49:02,432.98745192197214,515.6804455004115
2025-05-09 10:49:07,761.7749785342007,555.8
2025-05-09 10:49:12,482.4648458791845,570.0
2025-05-09 10:49:17,680.7653556244757,437.4000000000001
2025-05-09 10:49:22,709.1586860380526,570.0
2025-05-09 10:50:53,640.0,570.0
2025-05-09 10:52:24,640.0,570.0
2025-05-09 10:52:41,640.0,570.0
2025-05-09 10:52:47,640.0,570.0
2025-05-09 10:52:50,795.6266742979775,570.0
2025-05-09 10:52:55,770.2567540512712,392.2268688762492
2025-05-09 10:53:00,209.77469623912305,523.2787163629441
2025-05-09 10:53:05,913.8423513121465,569.8
2025-05-09 10:53:10,703.8606725815408,555.5076981836968
2025-05-09 10:53:15,793.2928934700277,570.0
2025-05-09 10:55:02,640.0,570.0
2025-05-09 12:07:31,640.0,570.0
2025-05-09 12:07:35,520.8872222453012,527.1795525037259
2025-05-09 12:07:40,514.0488500632262,570.0
2025-05-09 12:07:45,684.6968393728935,538.4772951427308
2025-05-09 12:07:50,373.15081807946626,405.80000000000007
2025-05-09 12:07:55,832.2971651660569,253.5052027318037
2025-05-09 12:08:00,394.1798153096182,570.0
2025-05-09 12:08:05,323.4076432919567,570.0
2025-05-09 12:08:10,392.7172364141866,439.80000000000007
2025-05-09 12:08:15,631.1237100985319,543.0406166535063
2025-05-09 12:08:20,591.2559819514646,570.0
2025-05-09 12:08:25,744.683763399268,529.8
2025-05-09 12:08:30,661.7225727544744,478.80000000000007
2025-05-09 12:08:35,707.553179288992,315.41551780245936
2025-05-09 12:08:40,963.4860534485451,570.0
2025-05-09 12:08:45,798.1387132752947,570.0
2025-05-09 12:08:50,891.1512118775368,437.00000000000006
2025-05-09 12:08:55,794.3078914314586,452.4000000000001
2025-05-09 12:09:00,662.434631612635,570.0
2025-05-09 12:09:04,633.8759270954497,467.4000000000001
2025-05-09 12:09:48,605.9999999981374,438.80000000000007
2025-05-09 12:09:51,691.330206496508,518.0
2025-05-09 12:09:56,918.0375785617762,538.4228371135381
2025-05-09 12:10:01,690.6105205621943,549.0000000000001
2025-05-09 12:10:06,638.3021293075667,570.0
